text,label
"The  following  jazz  magazines  will  go for the best           OFFER  received.  Shipping  not  included,  these  are           pretty  heavy.  Of course if you are local (Mass, USA)           you can come get 'em  in  person.  All  are  in  GREAT           condition!!  These  will  go  as  one lot.  I will not           break them up.                Metronome   -  Sep  1947, Feb  1948, June 1948,                               Nov  1950, Dec  1950, June 1952                               Nov  1953                Downbeat    -  Jan 15,1947 (was newspaper sized..folded)                               Jan 18,1962, Feb 15,1962, Dec 19,1963,                               Mar 12,1964, Apr  9,1964, May  7,1964,                               May 21,1964, Jun  4,1964, Jul 16,1964,                               Sep 10,1964, Dec 17,1964, Dec 31,1964,                               Aug 26,1965, Oct  7,1965, Oct 21,1965,                               Dec 16,1965, Dec 30,1965, Jan 13,1966,                               Apr 21,1966, Jul 28,1966, Sep  8,1966,                               Dec 29,1966, Feb  9,1967, Feb 23,1967,                               Jun 15,1967, Nov 15,1967, Apr  4,1968,                               Aug  8,1968, Sep  5,1968, Oct  3,1968,                               Oct 31,1968, Feb  6,1969, Mar  6,1969,                               May 15,1969, Jun 12,1969, Jul 10,1969,                               Jul 24,1969, Aug 21,1969, Sep  4,1969,                               Dec  2,1969, May 14,1970, May 28,1970,                               Jun 11,1970, Jun 25,1970, Jul  9,1970,                               Aug 19,1971, Mar 15,1973, Mar 29,1973,                               May 10,1973, May 24,1973, Nov 1985                Also  I  will  toss in (free):                           Jazz Journal (Feb 1979,Apr 1979) and                           CODA Magazine (Jun 1985, Dec 1985)",16
"Well now, we can't judge death until we are dead right?  So, why shouldwe judge religion without having experienced it?  People have said thatreligion is bad by any account, and that it is in no way useful, etc.,but I don't totally agree with this.  Of course, we cannot really sayhow the religious folk would act had they not been exposed to religion,but some people at least seemed to be helped in some ways by it.So basically, we can not judge whether religion is the right route fora given individual, or even for a general population.  We can say thatit is not best for us personally (at least, you can choose not to usereligion--might be hard to try to find out its benefits, as you stateabove).",0
"That's nothing.  When a friend of mine went shopping for a smallsedan a few years ago, she brought me along as a token male sothe salespeople wouldn't give her the ""bimbo"" treatment.Her first choice was a Mazda 323, and second choice was a NissanSentra.  We went to a Mazda dealership and described what ""we""wanted.  We started negotiating on the price, and the salesdroidkept playing the ""let me run this price by the sales manager"".  Afterplaying the ""good salesman, bad salesman"" game, we finally told himthat if he didn't have the authority to negotiate a price, perhapswe should be speaking directly to someone who did.  He brought inthe sales manager who proceeded to dick us around with every trickin the book.  (Read Remar Sutton's ""Don't Get Taken Every Time"" for alist.)  Finally, after playing a few more rounds of ""you'll have towork with us on this price"", also known as ""each time you come up athousand dollars we'll come down ten"", the salesmanager gave a signal tohis two sales cronies, stood up, and said ""well, we can't come down anymore so I guess we can't help you"" and they trouped out of the room,leaving us sitting in the salesman's office all by ourselves.  Hmm.I'd read that sleazy salesmen sometimes bug their own offices so theycan leave and listen in on couples discussing the sales offer, andI mentioned this aloud to my friend while we were sitting there wonderingwhy they would leave us in the office instead of showing us to thedoor.  For lack of anything better to do, I picked up the phone onthe desk and called another Mazda dealership, asked for a salesman,and began discussing what kind of price they would consider.  A fewsentences into the conversation, Mr. Salesmanager broke into the line(!) and began telling me how rude he thought it was that I would callanother dealership from ""his"" phone!  I said that since he'd announcedthat our business was over, he shouldn't care, and every time I triedto talk to the other sales guy the sales manager would drown out ourvoices with his own.  (How did he know that I was using the phone,anyway?)  Finally, I hung up and we headed out of the showroom.Sales manager and cronies come out of a little unmarked room and hebegins to berate us again.  We say that we won't bother him anymore,we're going next door to the Nissan dealership.Then comes the part I wish I could have videotaped.  As we go outthe front door, the sales manager SHOUTS across the entire showroom,customers and all, ""Go ahead!  You DESERVE to buy a Nissan!""So my friend bought a Sentra.",17
"Hi,Can anyone tell me the difference between ~30-pin and 72-pin Simms?I wish to get detailed information about the origin of these twodifferent types of Simms, preferably a magazine review aricle.By the way, if there is a FAQ for this group which covers the Simmsinformation, please also direct me to it.Any help/information would be very much appreciated.Sincerely,",13
"Archive-Name: rec-autos/part2Automotive Mailing Lists (Electronic Mail, that is):[last updated 3/17/93; new lotus, exotic cars list subscription info;   added Portland, OR motorsports list, Corvair list, Triumph TR8 list -- rpw]There are a number of electronic mailing lists on the network devoted tovarious special automotive topics.To the best of my knowledge, all the lists appearing here have openmembership policies.  It is my policy not to list `closed' mailing listshere.Most mailing lists provide separate addresses for administrativequeries and for general mail; where separate administrativeaddresses exist, I have listed those below, as the general addressesare not appropriate for inquirys and requests.Audi         (send requests to quattro-request@aries.east.sun.com)Autocross/Solo         (send requests to autox-request@hoosier.cs.utah.edu)BMW         (send requests to bmw-request@balltown.cma.com          both regular and digest forms available)British Cars         (send requests to british-cars-request@hoosier.cs.utah.edu)Buick Grand National/Regal/GNX         (send requests to gnttype-request@srvsn2.monsanto.com)Camaro/Firebird (GM F-body)         (send requests to f-body-request@boogie.EBay.Sun.COM)Corvair         (send requests to bryan@pegasus.mitre.org)Corvettes   there are two lists; the first is more of a competition oriented   list, and the second is more general in nature (or so i am told)   Competition:          (send requests to vettes-request@cimage.com)   General:          (send requests to vettes-request@compaq.com)Datsun/Fairlady Roadsters         (send requests to datsun-roadsters-request@hoosier.cs.utah.edu)Dodge Stealth/Mitsubishi 3000GT	(send requests to stealth-req%jim.uucp@wupost.wustl.edu)Eclipse/Talon/Laser         (send requests to diginst!talon-request@radius.com)Electric Vehicles         (send requests to info-ev-request@ymir.claremont.edu)Exotic-Cars	 (send requests to exotic-cars-request@sol.asl.hitachi.com)Fabrication (race cars)	 (send requests to racefab-request@pms706.pms.ford.com)International Harvester (discussion of Scouts, pickups, etc.)	 (send requests to ihc-request@balltown.cma.com)Italian Cars	 (send requests to italian-cars-request@balltown.cma.com;          both regular and digest forms available)Hondas         listserv@brownvm.brown.edu; use standard listserv subscription         procedure: the mail message body to listserv should be         ""sub HONDA-L your-real-name"" with no subject line in the headerHot rods         (send requests to hotrod-request@dixie.com)Land Rovers	 (send requests to land-rover-owner-request@stratus.com)Lotus	 (send requests to lotus-cars-request@netcom.com)Mazdas         (send requests to mazda-list-request@ms.uky.edu)Miata         listserv@jhunix.hcf.jhu.edu; use standard listserv subscription         procedure: the mail message body to listserv should be         ""sub miata your-real-name"" with no subject line in the headerMerkurs         (send requests to merkur-request@pcad.UUCP)Mopar         (mostly high performance Chrysler, Dodge, Plymouth products.          send requests to mopar@casbah.acns.nwu.edu)MR2         (send requests to mr2-interest-request@validgh.com)Mustangs   There are two lists, the first is for Mustangs through 1973,   the second for Mustangs from 1980 on.  nobody cares about   the Mustang II, so don't ask.   classic:         (send requests to classic-mustangs-request@hpfctjc.fc.hp.com)   modern:	 (send requests to mustangs-request@cup.hp.com)Offroad & 4X4         (send requests to offroad-request@ai.gtri.gatech.edu)Porsches	 (send requests to porschephiles-request@tta.com)Portland, Oregon Motorsports Activities         (send requests to pdxracer-request@reed.edu)Rally         (send requests to rally-request@stratus.com)RX7	 (send requests to jjn@cblpf.ATT.COM)Saabs         (send requests to saab@network.mhs.compuserve.com)Saturn         (send requests to saturn-request@oar.net)School (high performance driving schools)         (send requests to school-request@balltown.cma.com)Sentra SE-R, G20, N2000         (send requests to se-r-request@pencom.com)Supras         (send requests to supras-request@vicor.com)Toyota	 (send requests to toyota-request@quack.sac.ca.us)Triumph TR7/V8, TR8         (send requests to jtc@ccwf.cc.utexas.edu)Volvos	 (requests to swedishbricks-request@me.rochester.edu)Wheel-to-Wheel Racing         (forum for race drivers, workers, crew, and wannabes;          send requests to wheeltowheel-request@abingdon.sun.com)Z-Cars (Nissan/Datsun)         (send requests to z-car-request@dixie.com)",17
"steps deleted{> ...{> {> It's an interesting idea, but the worst-case data patterns developed to{> test magnetic media are totally different than the patterns used to detect{> common faults in memory chips.{> I was having major memory problems a few monthes ago.getting parity error - system halted error message in windows.I ran QA/PLUS, Check It, Diagnose, as well as several sharewarememory checkers. I had a total of 8 meg SIMM in my system.these store bought/ shareware memory diagnostics either ran finewithout errors or found an error at some address that I couldn'tplace on a memory chip. Out of exahperation I came up withthe (now deleted) steps to find bad memory chips. I found 2(moral : never buy memory stamped ""not for sensitive or critical applications"" on the back.        anyway I did filter out all the bad memory chips using combinations of 4 of the 8 meg chips and creating a RAM drive totest on. Although it dodn't alleviate my parity error problemsin windows. I did manage to find bad memory chips in this mannerIt has NEVER failed to find a bad chip for me. and the commercial/shareware have always faild me either not finding the error orpointing to an addreww which I have no idea on what chip it is.p.s. man my typing stinks today and I don't feel like futzing around with this line editor.                                                       -David=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=-=",13
That would be a very expensive toxin indeed!,5
": Please don't ask questions like ""why don't you buy a soundblaster"".  The: answer is simple ""Overpriced considering the sound quality"".",4
"(forgive any inaccuracies, i deleted the original post)isn't this the same person who wrote the book, and was censuredin canada a few years back?",9
"If you do make it into New York state, the Palisades Interstate Parkway is apleasant ride (beautiful scenery, good road surface, minimal traffic).  Youmay also want to take a sidetrip along Seven Lakes Drive just off the parkwayfor the same reasons plus the road sweeps up and down along the hills withsweeping turns under old forest canopy.",18
Before I try to teach myself how to write a widget and (perhaps)re-invent the wheel...Is there a PD widget that displays (for example) an 8-bit grey-levelimage in the same fashion that the Athena Plotter Widget can be usedto display a plot?,15
"Their testimony would be a contradiction of the plaintiff's charge (andwitness) that the occupant moved after the impact, indicating he was alive andtrying to get out (and provoking all sorts of sympathetic 'gross, burned alive'reactions).	They are two witnesses who didn't come forth until after the firsttrial.  While it would be ""tough luck"" for GM if they new about these witnessesbeforehand, IMO this constitutes ""new evidence"".	No, I support rulings that deny new trials on those grounds.",10
,6
"<stuff deleted>Good gravy! Decibels are all *ratios.* The question that remains inany ratio is the reference unit used. Sometimes, this will be a referencepower, such as 1 milliwatt (given a certain circuit impedance whichshould also be included in the fine print or known, like 50 ohmsin an RF circuit of that impedance), leading to an acceptednotation of dBm. Maybe it might be dBV, disregarding the impedance ofthe circuit and power developed, using 1 volt as reference *amplitude*(rather than reference power). Or, it might have an arbitrary or omittedreference that is not included in the notation, leading to just plain dB.So. look at it this way--'dB' has an implied reference while notationsuch as 'dBm' has an explicit reference.For power:  dB = 10*log( P(measured)/P(reference) )For amplitude  dB = 20*log( A(measured)/A(reference) )'B' is for bel, which is a standard term for a log ratio to the base10, named after Alexander Graham Bell. A 'deci' Bel is 1/10 of a bel.It has nothing to do with the Bell Telephone company except forthe common founder's name. The small 'd'/large 'B' is per SI notationconvention. I don't know anyone that's been crucified for messing it up.Common references for audio are:	0 dBm = 1 milliwatt across 600 ohms	0 dBV = 1 volt	0 VU (a zero on the VU meter) = +4 dBm  (pro gear line level)	0 VU = -10dBV	(consumer gear line level)Often times, a power amp VU meter will be aligned usingthe rated power of the amp as the 0 dB point. It is alldone to whatever reference is reasonable for the applicationor moment.Note that in a circuit with a given (and maybe unknown) linearimpedance, if the amplitude goes up so many decibels, thepower will also increase the same amount. This proof can be donewith the above two identities and ohm's law.-- --------------------------------------------------------------------       Dave Medin			Phone:	(205) 730-3169 (w)    SSD--Networking				(205) 837-1174 (h)    Intergraph Corp.       M/S GD3004 		Internet: dtmedin@catbyte.b30.ingr.com  Huntsville, AL 35894		UUCP:  ...uunet!ingr!b30!catbyte!dtmedin   ******* Everywhere You Look (at least around my office) *******",4
"Don't get too excited; Signetics, not Motorola, gave the 68070 its number.The 68070, if I understand rightly, uses the 68000 instruction set, and hasan on-chip serial port and DMA.  (It will run at up to 15 MHz--I'm typingat a computer using a 68070 running at that rate, so I know that it cando so--so I seriously doubt the clock rate that ricardo@rchland.vnet.ibm.comclaims.)",1
"I need to find a UART that will interface to an 8051 and do the following:	-250k baud, 8 data bits, 2 stop bits, no parity	-ability to do BREAK detect (IRQ or output pin)	-IRQ on character receivedI'm using a Dallas DS2250 at 16 Mhz (8051 clone), but it won't do break detect.  I've looked at the 6850, 8251, 7201, 2661, etc...",4
"Hi.. Me and My roomate are going to redecorate the ""living room"" and we thought it would be a cool idea to have a license plate from every state in the US and then from whereever else we could find, like canada,Mexixo, even some European ones.  If anyone has any ideas or knows someone that could help us outplease let me know....  The more recent, the better, but anythingwould be nice.  Either that or if you have an old plate hanging around... (hint hint!)Kevwanderer@camelot.bradley.edu",17
"Now, I am jumping into the middle of this thread so I may not knowwhat y'all been talking about, but I have a few comments:There are a number of other factors that are very important, the threebiggest being air velocity, air momentum and shock waves.Velocity stacks have been used for years and are now being used insideof stock airboxes on a number of bikes.  At a tuned engine rpm, thestacks can greatly increase the speed, and thus momentum of the airrushing in.Air momentum is critical in getting good air intake: the momentum ofthe air stack outside the combustion chamber will force its way insidelong after the piston has begun its compressive up-stroke.Shock waves are used to induce air intake and to prevent fresh air fromescaping out the exzhaust ports.  Shock waves are the product of expansionchambers or any other means of presenting a 'wall' (opening or closing)to the air in motion.  Beyond this I am lost in the mystery of how theydesign for shock waves.",18
"Why would you say ""especially Christianity""?",7
":Judge: ""I grant you immunity from whatever may be learned from the key:	itself"":You:    ""The keyphrase is: ""I confess to deliberately evading copyright; :	the file encoded with this keyphrase contains illegal scans of :        copyrighted Peanuts strips."""":Judge and CP: ""Oh."":     How will they get you now? I'm not saying that they won't, or:can't (or even that they shouldn't :-), but what legal mechanism will:they use? Should we be crossposting this to misc.legal?Hm, could another court try you via a bypass of the double jeopardy amendmentlike they are doing in the LAPD trial?  Ie your judge is a state judge, andthen a federal judge retries you under the justification that its not thesame trail.",3
"I think the problem here is that I pretty much ignored the partabout the Jews sightseeing for 2000 years, thinking instead thatthe important part of what the original poster said was the bitabout killing Palestinians.  In retrospect, I can see how thesightseeing thing would be offensive to many.  I originally sawit just as poetic license, but it's understandable that othersmight see it differently.  I still think that Ken came on a bitstrong though.  I also think that your advice to Masud Khan:  #Before you argue with someone like Mr Arromdee, it's a good idea to  #do a little homework, or at least think.was unnecessary.Throughout all your articles in this thread there is the tacitassumption that the original poster was exhibiting casualanti-semitism.  If I agreed with that, then maybe your speechon why this is bad might have been relevant.  But I think you'rereading a lot into one flip sentence.  While probably nottrue in this case, too often the charge of anti-semitism getsthrown around in order to stifle legitimate criticism of thestate of Israel.Anyway, I'd rather be somewhere else, so I'm outta this thread.",0
"Well, this is alt.atheism.  I hope you arent here to try to convert anyone.Many would disagree.[...]Well, you shouldn't give any particular book too much weight.  Actually,I don't think that any of these statements is correct.  It is more likelythat most of Jesus' fame was attributed to him after his death by thosewho had some strong motives...[...]What's a prophecy, and what's so significant about them?I think we understand.Well, sell your computer and donate you life to your religion now...Don't waste any time.",0
">   I need help with my '85 ZX900A, I put Supertrapp slip-on's on it and >   had the carbs re-jetted to match a set of K&N filters that replaced >   the stock airbox.  Now I have a huge flat spot in the carburation at >   about 5 thousand RPM in most any gear.  This is especially frustrating >   on the highway, the bike likes to cruise at about 80mph which happens >   to be 5,0000 RPM in sixth gear.  I've had it ""tuned"" and this doesn't >   seem to help.  I am thinking about new carbs or the injection system >   from a GPz 1100.  Does anyone have any suggestions for a fix besides >   restoring it to stock? >   Starr@kuhub.ukans.cc.edu	 the brain dead."" -Ted NugentIt sound like to me that your carbs are not jetted properly.If you did it yourself, take it to a shop and get it done right.If a shop did it, get your money back, and go to another shop.--",18
"I've seen solar battery boosters, and they seem to come without anyguarantee. On the other hand, I've heard that some people use themwith success, although I have yet to communicate directly with such aperson. Have you tried one? What was your experience? How did you useit (occasional charging, long-term leave-it-for-weeks, etc.)?	-- Robert Kennedy",18
"comOn a DA revolver, you get another try on a misfire.  On a pistol wherethe trigger does not cock the hammer, like a Jennings, or an Astra M400,or a Glock, a misfire requires the slide be cycled to get the gun  tofunction.Rather than a high capacity revolver, think of a Glock as an Astra M400 with no manual safety and a heavier trigger pull.",8
"Remember the good old days, when Hexadecimals, and even Binarieswere still legal? Sure, they smoked a little blue stuff out thepipes, but I had a hex 7 that could slaughter any decimal 10 onthe road. Sigh, such nostalgia!Regards, CharlesDoD0,001RZ350",18
Would anyone out there in DoDland be able to help me out in giving mea contact to purchase a pair of military air-borne combat boots (9 1/2D in size).  These boots (so I have read here on rec.moto) are calfheight boots that use only velcro for enclosure.  I have phoned aroundand nobody seems to carry such an item.  I admit I have not gone intothe deepest bowels of NYC yet for the search but I have made somecalls to several of the bigger army/navy type stores with no luck.Anyone out there know of a place that does carry such an item as wellas does mail order?  Any help would be appreciated.,18
"This brings up an interesting subject that has not been discussed much,and probably has not been studied much.As some of you may be aware, I've posted a lot of articles lately onpersonality typing (of which the MBTI is a test vehicle).  To come upto speed, just read 'alt.psychology.personality' and/or ask for bypersonality type summary file.One observation is that people have significantly different personalities(no question on this) which seem to be essentially in-born.  With respectto church attendance and participation, some people thrive on this, whileother people have real difficulty with this because they prefer a moresolitary and contemplative lifestyle - that is, they are de-energized ifconfronted with excessive closeness to outside activities and lots ofpeople.  Of course this is measured by extroversion/introversion.My impression is that many churches are totally blind to this fact, andcreate environments that 'scare away' many who are naturally introverted(there are many introverted characters in the Bible, btw).  I know, I amquite introverted in preference, and find the 'pressure' by many churchesto participate, to meet together in large groups, etc., to be veryuncomfortable.  Knowing what I know now, these churches have been overlyinfluenced by highly extroverted people who thrive on this sort of thing.(BTW, there's nothing wrong with either extroversion or introversion, bothpreferences have their place in the Body).Maybe I should define extrovert/introvert more carefully since these wordsare usually not used correctly in our culture.  The extrovert/introvertscale is a measure of how a person is energized.  The following isexcerpted from my summary:1.  Energizing - How a person is energized:        Extroversion (E)- Preference for drawing energy from the outside                          world of people, activities or things.        Introversion (I)- Preference for drawing energy from one's internal                          world of ideas, emotions, or impressions.Hopefully this will elicit further discussion as to how churches canstructure themselves to meet the real needs of the people who comprisethe Body of Christ, instead of trying to change people's personalitiesto fit them into a particular framework.  I'm sure there are other aspectsof how churches have not properly understood personality variances amongtheir members to the detriment of all.Jon Noring-- Charter Member --->>>  INFJ Club.",7
"Here's the updated list of the stuff I still have for sale. Also, feel free tomake an offer.  I'm asking $15 per board.Currently known Electronic mother boards from old arcade games: Game Name         Condition     	      Manufacturer-------------------------------------------------------------1-TenYard Fight		?			IrenTenYard Fight	   Bad(internal short)          IrenKangaroo		?       		Sun Electronics?-2-Mr.Do                  Okay,but has interference      ?GuardianTip Top			?			SegaBank Panic		?			SegaSanritsu		?			Sega*Radar Scope		Okay			Nintendo?-3-Poseidon                 ?                      TaitoNinjakun         Bad(needs capacitor&crystal)    ?Jass Rack                ?                      JammaDouble Dribble           ?-6-Zoar			Okay			?Super Trivia		Bad (got fried)	 	Greyhound Electronics-9-Slither             Has error message           Century II Corp.-10-Music Trivia		?			JALECOSamurai           Fore Groud char. disapear     TaitoPoseidon                Okay                    Taito-11-Ant Eater		?			Tago ElectronicsUp n Down	    buzzing sound		?Tutankham		Bad			Konami Pro Wrestling		OkayVideo Trivia		?			GrayHoundAsteron Belt		?			Sega Unknown boardsSega (1)Konami (1)Pacific Novelty Manufacturing Inc (9)  (if anyone has the rom numbers for these boards, please tell me)1 absolutely unknown board --Misc Stuff--Somekind of powersupply(similar to atary audio reg.)  ?Ram Card		?			MidwayMidway Patter BoardZ-80 Sync Buss Controller-285 (2)Pacman Filters (16)	?			Midway50pin scsi cable(2)  (both ends are female) -----------------------------------------------------------------------------",16
"I'm thinking about getting a Toshiba 3401 CD-ROM and hooking it upthrough the SCSI port on a Media Vision Pro Audio Spectrum sound board.Does anybody have this configuration out there?  If so, does it work?For anybody in general who has the Toshiba 3401 CD-ROM drive, have youhad any hadware problems?  Door not opening, scratched disks, door notclosing (getting stuck or not closing all the way), CD holder jammingand any other CD related problems.Thanks in Advance",13
...Another April 1 posting.  Ahhh.,4
,0
Nobody is using discrete IC's to do these functions anymore if atall.  I doubt any of the Motor electronics had any to start with....Much less TTL.,17
"Not quite. 66MHz Pentium - 65 SPECint92, 57 SPECfp92 .	   66MHz MC98601 - 50 SPECint92, 80 SPECfp92 .Note that SPECint is more important for most real world applications.As far as the 486DX2-66 goes - 32 SPECint92, 16 SPECfp92 .Intel chips have traditionally been faster than their Motorola ""equivalents""although the significance of chip speed in real world application performanceis something that is highly debatable.-- Ravikumar Venkateswarrvenkate@uiuc.edu",14
"Currently, he's all over.  He played 2nd when Deshields was out.  He wasshifted to third when Delino came back.  And today, he played SS for a coldWil Cordero.  His natural positions seem to be in the middle infield, but they will seeminglyfind a spot for himm somewhere as long as his bat is hot.",19
"The Clipper Chip will have no effect.  Current generation PCs, portableand desktop, all have analog voice -> digital voice and vice versacapabilities.  So, I only need a modem output to the telephone,and I can interpose any encryption screen on my voice traffic I want.Not even a big deal, but it will pass muster if the have a wayof checking whether I am using their Clipper Chip encryption withouta full decoding.I have been chided for stating that Dorthy Denning was intellectuallydishonest in the ACM debate and in this newsgroup.  I have previouslyrefrained from suggesting that she is arguing on behalf of consultingclients.Now, I say that it is clear that Dorthy Denning has been functioningas a lobbyist, not a computer scientist.  She has used legal ethics(truth is what you can convince anyone of), not scientific ethics(truth is understanding the external world).Maybe we can revoke her ACM membership? 8)Lew",3
"I gues it is Keesler. The others do not ring the bell but they might be involved as well. Sometime ago Keesler was here at Langley teaching a course on space debris and, if my memory does not fai,l I think therewas even a reference to a book on the subject.C.O.Egalon@larc.nasa.gov",6
"Hello, my friends and I are running the Homewood Fantasy BaseballLeague (pure fantasy baseball teams). Unfortunely, we are running the leagueusing Earl Weaver Baseball II with the Comm. Disk II and we need the statsfor the 1992 season. (Preferably the 1992 Major League Stat Disk) We havethe '92 total stats but EWB2 needs the split stats otherwise we have 200inning games because the Comm. Disk turns total stats into vs. L's statsunless you know both right and left -handed stats.",19
"I heard over NPR yesterday morning that Arlan Specter, Senator fromPennsylvania, has already called for a Congressional investigation.The problem is that Specter was one of the key government attorneys severalyears ago who did what he could to coverup facts in the assassinationsof JFK and others.  That is to say, the Chief Fox wants to check outthe hen house.  Writing your representatives is a great idea.  Whenyou do ask that they keep Specter and his cronies far away from any investigation.",8
"McDonnell Douglas rolls out DC-X ...   SSTO research remains cloudy.  The SDI Organization -- which paid $60   million for the DC-X -- can't itself afford to fund full development of a   follow-on vehicle.  To get the necessary hundreds of millions required forThis is a little peculiar way of putting it, SDIO's budget this yearwas, what, $3-4 billion? They _could_ fund all of the DC developmentout of one years budget - of course they do have other irons in thefire ;-) and launcher development is not their primary purpose, butthe DC development could as easily be paid for by diverting that moneyas by diverting the comparable STS ops budget...- oh, and before the flames start. I applaud the SDIO for funding DC-Xdevlopment and I hope it works, and, no, launcher development is notNASAs primary goal either, IMHO they are supposed to provide theenabling technology research for others to do launcher development,and secondarily operate such launchers as they require - but that'sjust me.",6
"Does anyone know the phone and fax number of the AsymetrixCorporation. I am also interested in their e-mail address.I would also like to know what the current status of their product Toolbookis. I received the last update 1.5 about 1.5 year ago. Are their any newdevelopments or is Toolbook slowly dying?Regards,Rob de Winter.",12
"William December Starr writes...in a typical lawyer baiting fashion, as usual. (All the while ignoring every principle of the ACLU.)Good to see your still out there WDS. Surely we'vebeen around the ring enough by now, that you know you can't spin me up with expletives. Let's see if there's anything left worth responding to...E for effort. Heard about the folks who live around foghorns and airports?Seems right in character to me -- creature of the state. Btw, are you still happy with your presidents?See the part about the children following the ""and"" in the first lineabove. As to a connection, your ""cult"" is ""faith in rules"". Sure. My concern is the well being of the children.  {Interesting that you would respond ""emotionally"" in defense of the government. Maybe there is a beating heart there.}For the record though, the biggest-baddest goverment on earth claims the most sovereignty over man. Best I can tell God allows anyone togo to hell who wants to. Omnipotency logically determines that ""allowing""and ""sending"" mean the same thing.  (Mere human concepts of course.)So come on WDS. Why bother to try some flimsy facade of logic. Wacoproves it's not needed -- the demonstration that government can walkover it's own rules in the name of justice has been made. No problem by me. Noted and announced -- for the record. Just giving the govern-ment it's due, and getting back to more worthwhile non-government concerns.",10
"You can dream whatever you wish. We have demands from the Armenians.With the Government of x-Soviet Armenia, we would sit down, go overall our outstanding issues, whether it's land or reparations orrecognition, whatever it is. We'd like to sit down and ask for it.By all means, lands and properties were taken away from us and theyshould be returned to the rightful owners, the Turkish and Kurdish people, who were there 3,000 years, long before the Armenians evershowed up in that area. Entire population of the region was subjected to genocide beyond belief; genocide which was planned to exterminate the whole Turkish people of the region to the last man, woman and child. Armenians tortured and massacred millions of defenseless civilians. To assemble innocent civilians in the mosques and burn them in the buildings was one of their methods. Even today the traveler in that region is seldom free from the evidence of these Armenian crimes.If you have the stomach, I would strongly recommend the followingreferences on the Armenian genocide of the Muslims. Many more of themare also available in the 'Erzurum and Van Turkish Genocide Museums.'1. Neside Kerem Demir, ""Bir Sehid Anasina Tarihin Soyledikleri:    Turkiye'nin Ermeni Meselesi,"" Hulbe Basim ve Yayin T.A.S.,    Ankara, 1982. 2. Veysel Eroglu, ""Ermeni Mezalimi,"" Sebil Yayinevi, Istanbul, 1978.3. A. Alper Gazigiray, ""Osmanlilardan Gunumuze Kadar Vesikalarla Ermeni   Teroru'nun Kaynaklari,"" Gozen Kitabevi, Istanbul, 1982.4. Dr. Kirzioglu M. Fahrettin, ""Kars Ili ve Cevresinde Ermeni Mezalimi,""   Kardes Matbaasi, Ankara, 1970. But more than that. A Final Goodbye in Azerbaijan:[Photo by Associated Press]: ""At a cemetery in Agdam, Azerbaijan, family members and friends grieved during the burial of victims killed in the fighting in Nagorno-Karabagh. Chingiz Iskandarov, right, hugged the coffin containing the remains of his brother, one of the victims. A copy of Koran lay atop the coffin.""The New York Times, 3/6/92Final Embrace :[Photo by Associated Press]: ""Chingiz Iskenderov, right, weeps over coffin holding the remains of his brother as other relatives grieve at an Azarbaijani cemetery yesterday amid burial of victims killed in fighting in Nagorno-Karabagh.""The Washington Post, 3/6/92Nagorno-Karabagh Victims Buried in Azerbaijani Town :""Refugees Claim Hundreds died in Armenian Attack...Of seven bodies seen  here today, two were children and three were women, one shot through  the chest at what appeared to be close range.  Another 120 refugees  being treated at Agdam's hospital include many with multiple stab  wounds."" Thomas Goltz The Washington Post, 2/28/92Serdar Argic",9
