text,label
"Multi-mode mobile equipments requires efficient radio-frequency (RF) filtering solutions to solve interference problems in a UMTS system integrated with a mobile television function. We designed and fabricated a pair of RF filters consisting of a band-pass and a band-stop filter, based on temperature-stable bulk acoustic wave resonator (BAW) technology. Both filters measurably demonstrate low insertion loss (similar to 3dB), high rejections (35 similar to 40dB), and fast roll-off (similar to 10 MHz from pass band to stop band). Furthermore, they achieve a low temperature coefficient of frequency (TCF) of -4 ppm/C-o, which is five times lower than a conventional BAW filter. The low TCF is of critical importance, particularly in the sharp skirt region, since trivial frequency changes associated with temperature variation could lead to failure against filter specifications at the skirt corners. The proposed filtering solution can be applied to minimize interference present in similar systems, such as mobile phones integrated with satellite radio or GPS navigation.",54
"Background: Parenteral nutrition (PN) is a life-sustaining therapy in appropriate clinical settings. In the hospital setting, some nondiabetic patients develop hyperglycemia and subsequently require long-term insulin while receiving PN. Whether similar hyperglycemia is seen in the outpatient setting is unclear. Methods: We studied patients enrolled in the Mayo Clinic Home Parenteral Nutrition (HPN) program between January 1, 2010, and December 31, 2012. Patients were excluded if they had diabetes mellitus type 2 (DM2), had previously received HPN, had taken corticosteroids, or were at risk for refeeding syndrome. Results: Of 144 enrolled patients, 93 met inclusion criteria with 39 patients requiring the addition of insulin to HPN. The mean age of the insulin-requiring group (IR) was higher than that of the non-insulin-requiring group (NIR) (60.74 +/- 13.62 years vs 48.97 +/- 17.62 years, P < .001). There were 17 (44%) men in the IR group and 26 (48%) men in the NIR group. Mean blood glucose at baseline before starting the infusion was 131.82 +/- 49.55 mg/dL in IR patients and 106.16 +/- 59.01 mg/dL in NIR patients (P = .03). In the stepwise multivariate analysis for assessing the risk for developing hyperglycemia, HR for age was 1.020 (1.010-1.031), P < .001. Conclusions: Hyperglycemia is a common finding with the use of PN in both the hospital and ambulatory setting in patients without a previous diagnosis of DM2. Age was the most significant predictor of the requirement of insulin in the present study. When hyperglycemia is managed appropriately with insulin therapy, the long-term complications can be minimized.",120
"Literature on the development of the human vagina is abundant; however, contributions concerning the prenatal development of the entire utero-vaginal anlagen (UVA) are rare or carried out in rodents. The primary epithelial characteristics in the adult vagina and uterus are determined during prenatal development and depend on epithelio-mesenchymal stroma interaction; thus an investigation summarizing the spatiotemporal distribution of relevant molecular markers in the entire human UVA will be of current interest. We phenotyped epithelial and mesenchymal characteristics in sagittal sections from 24 female fetuses of 1434weeks of gestation and two female newborns by immunostaining with cytokeratins 8, 13, 14 and 17, p63, bcl-2, bmp4, HOX A13, CD31, VEGF, SMA, Pax2 and vimentin. Epithelial differentiation followed a caudal-to-cranial direction in the UVA. Due to the cytokeratin profile of cytokeratins 8, 13 and 14, the characteristics of the different epithelial zones in the UVA could already be recognized in middle-age fetuses. Vaginal epithelium originated from the urogenital sinus in the lower portion and initiated the transformation of vimentin-positive Mullerian epithelium in the upper vaginal portion. During prenatal development the original squamo-columnar junction was clearly detectable from week 24 onwards and was always found in the cervical canal. Early blc-2 positivity within the surrounding mesenchyme of the entire vagina including the portio region pointed to an organ-specific mesenchymal influence. Prenatal findings in human specimens clearly show that fornix epithelium up to the squamo-columnar junction is of vaginal Mullerian origin, and the cervical epithelium cranial to the squamo-columnar junction is of uterine Mullerian origin and includes cells with enough plasticity to transform into squamous epithelium.",75
"There is a misconception of what programming is at the early stages of learning programming for Computer Science (CS) minors. More researches in this field have revealed that the lack of problem-solving skills, which is considered as one of the prominent shortcomings that novices deal with, is exacerbated by language syntax that the novices employ. A Flowchart-based Intelligent Tutoring System (FITS) is proposed in this research aimed at introducing the early stages of learning programming (CS1) to put the record straight. The students who have no prior knowledge of programming are the target audience of this research. In order to support novice programmers in beginning of programming, Bayesian network approach is applied mainly for decision making and to handle uncertainties in knowledge level of students. How to use Bayesian network to take full advantage of it as an inference engine for providing users with various guidance is described in this paper. Therefore, our proposed system provides users with dynamic guidance such as recommend learning goals, recommend options for flowchart development, and generate appropriate reading sequences. Additionally, our proposed system's architecture and its components are elaborated. Our future work is to evaluate the FITS by conducting an experimental study using novices.",40
"Complications resulting from impaired fracture healing have major clinical implications on fracture management strategies. Novel concepts taken from developmental biology have driven research strategies towards the elaboration of regenerative approaches that can truly harness the complex cellular events involved in tissue formation and repair. Advances in polymer technology and a better understanding of naturally derived scaffolds have given rise to novel biomaterials with an increasing ability to recapitulate native tissue environments. This coupled with advances in the understanding of stem cell biology and technology has opened new avenues for regenerative strategies with true clinical translatability. These advances have provided the impetus to develop alternative approaches to enhance the fracture repair process. We provide an update on these advances, with a focus on the development of novel biomimetic approaches for bone regeneration and their translational potential.",31
"Using a simplified high-frequency small-signal equivalent circuit model for BSIM3 MOSFET, the fully differential two-stage folded-cascode CMOS operational amplifier is analyzed to obtain its small-signal voltage transfer function. As a result, the expressions for dc gain, five zero frequencies, five pole frequencies, unity-gain frequency, and phase margin are derived for op amp design using design equations. Then the analysis result is verified through the comparison with Spice simulations of both a high speed op amp and a low power op amp designed for the 0.13 mu m CMOS process.",60
"AIM To determine the placebo response rate associated with different types of placebo interventions used in psychological intervention studies for irritable bowel syndrome. METHODS Randomized controlled trials comparing psychological interventions (stress management/relaxation therapy (cognitive) behavioral therapy, short-term psychodynamic therapy, and hypnotherapy) for the treatment of adult patients with irritable bowel syndrome (IBS) diagnosed with the Manning or Rome criteria with an adequate placebo control treatment and reporting data on IBS symptom severity were identified by searching PubMed, Embase, the Cochrane Library, CINAHL and PsycINFO databases. Full-text articles that were written in English and published between 1966 and February 2016 in peer-reviewed journals were selected for the present review. Placebo interventions were considered to be adequate if the number of sessions and the amount of time spent with the therapist were the same as in the active treatment. The placebo response rate (PRR) was computed for IBS symptom severity (primary outcome measure) as well as for anxiety, depression and quality of life (secondary outcome measures). RESULTS Six studies, with a total of 555 patients met the inclusion criteria. Four studies used an educational intervention, whereas two studies used a form of supportive therapy as the placebo intervention. The PRR for IBS symptom severity ranged from 25% to 59%, with a pooled mean of 41.4%. The relative PRR for the secondary outcome measures ranged from 0% to 267% for anxiety, 6% to 52% for depression 20% to 125% for quality of life. The PRR associated with pharmacological treatments, treatment with dietary bran and complementary medicine ranged from 37.5% to 47%. Contrary to our expectations, the PRR in studies on psychological interventions was comparable to that in studies on pharmacological, dietary and alternative medical interventions. CONCLUSION The PRR is probably determined to a larger extent by patient-related factors, such as expectations and desire for the treatment to be effective, than the content of the placebo intervention.",4
"The anaerobic ammonium oxidation (anammox) process has been recognized as a promising sewage treatment approach. Considering the susceptibility, it is meaningful to study the behaviors of anammox bacteria under the unfavorable conditions. Here, we found that anammox bacteria more probably tended to aggregation by the regulation of c-di-GMP against the unfavorable environmental stresses (low temperature, aerobic condition and low pH). Further using multiple protein sequence alignment, we systematically examined the functionality of thirteen genes encoding putative c-di-GMP metabolic enzymes in anammox organism Candidatus Jettenia caeni, revealing most of the predicted enzymes were predicted to be active. Particularly, ectopic expression of jcaA, a gene encoding a protein with both GGDEF domain and EAL domain, suggested that it encoded a functional enzyme capable of both synthesizing and degrading c-di-GMP, which was clearly confirmed by in vitro enzymatic assays and reverse transcription polymerase chain reaction (RT-PCR). Furthermore, the catalytic mechanism was simulated by the means of three-dimensional homology modeling and molecular docking. The identification of cdi-GMP turnover and its role in granulation for anammox organism provides a new perspective for regulation of its aggregation capability and further promotion of anammox performance in the application of wastewater treatment process. (C) 2017 Elsevier Ltd. All rights reserved.",37
"Atypical visual perceptual skills are thought to underlie unusual visual attention in autism spectrum disorders. We assessed whether individual differences in visual processing skills scaled with quantitative traits associated with the broader autism phenotype (BAP). Visual perception was assessed using the Figure-ground subtest of the Test of visual perceptual skills-3rd Edition (TVPS). In a large adult cohort (n = 209), TVPS-Figure Ground scores were positively correlated with autistic-like social features as assessed by the Broader autism phenotype questionnaire. This relationship was gender-specific, with males showing a correspondence between visual perceptual skills and autistic-like traits. This work supports the link between atypical visual perception and autism and highlights the importance in characterizing meaningful individual differences in clinically relevant behavioral phenotypes.",113
"Objectives: Electroconvulsive therapy (ECT) has demonstrated efficacy in treating core symptoms of Parkinson's disease (PD); however, widespread use of ECT in PD has been limited due to concern over cognitive burden. We investigated the use of a newer ECT technology known to have fewer cognitive side effects (right unilateral [RUL] ultra-brief pulse [UBP]) for the treatment of medically refractory psychiatric dysfunction in PD. Materials and methods: This open-label pilot study included 6 patients who were assessed in the motoric, cognitive, and neuropsychiatric domains prior to and after RUL UBP ECT. Primary endpoints were changes in total score on the HAM-D-17 and GDS-30 rating scales. Results: Patients were found to improve in motoric and psychiatric domains following RUL UBP ECT without cognitive side effects, both immediately following ECT and at 1-month follow- up. Conclusions: This study demonstrates that RUL UBP ECT is safe, feasible, and potentially efficacious in treating multiple domains of PD, including motor and mood, without clear cognitive side effects.",19
"Background: Responding to joint attention (RJA) is reduced in young children with ASD despite being vital to the early development of social communication. For this reason, RJA is a frequent target in early intervention programs. Clinical guidelines suggest that exaggerating facial expressions or gestural pointing may improve RJA in children with autism by clarifying the meaning of the gaze or gesture. In the current study, we investigate the effect of intensity of emotional expression on RJA in preschoolers with ASD. Method: Twenty-five preschoolers with ASD and 21 typically developing peers were administered a specifically designed eye-tracking task in which an actor directs attention to a moving object by looking at it with an expression that was either neutral, mildly surprised or intensely surprised. In a supplementary condition, gestural pointing was accompanied by a neutral gaze shift. Results: Commensurate with previous studies, children with ASD oriented less to the face of the actor and were less responsive to RJA when compared to their typically developing peers. However, children with autism differed in their response to RJA according to the different task conditions. They demonstrated more frequent responses to RJA when the actor's facial expression was either intense or supported by gestural pointing. Conclusions: We report initial evidence for the importance of clarifying content cues in order to help preschoolers with autism adhere to receptive joint attention (RJA) opportunities. Our findings inform knowledge about early treatment and attention to emotional expressions in autism and improve our understanding of how early interventions may work to increase RJA in young children with ASD. (C) 2016 Elsevier Ltd. All rights reserved.",62
"This research studies the Emptying-box problem with a porous baffle just behind the entrance opening. A theoretical model is extended to include the effect of a porous baffle, and the theoretical model taking account of porosity establishes the connections between two typical unidirectional displacement flow types. The salt-bath technique is employed to conduct the experiments using an acrylic reduced-scale model. Dye attenuation technique is used to analyze the light intensity data derived from the recorded images of experiments. According to the baffle porosity percentage (phi), the experiments are categorized into two series, EM(79%) and EM(60%). Each series respectively includes three different opening area ratios, which are 1, 0.5 and 0.33. Experimental results show that emptying processes for the cases with a baffle of the larger porosity percentage consist of emptying the dense layer and emptying the mixed layer, but there is only one process of emptying the dense layer for the cases with a baffle of the smaller porosity percentage. Experimental results are in reasonable agreement with the extended theoretical model developed in this research. Two extreme cases, those with and without an impenetrable baffle, are included in this paper to represent two typical flow types of the horizontal inflow denoted as EM(H), as that with phi = 0%, and the vertical inflow denoted as EM(V), as that with phi = 100%, i.e. the unidirectional classical displacement flow and the displacement flow with interfacial mixing. As the porosity percentage increases, the emptying time for the dense layer decreases, but the emptying time for the whole box tends to increase. The emptying time for the dense layer decreases, when the total effective opening area or the reduced gravity increases for the cases having the same porosity percentage. The initial interfacial height of the mixed layer increases, as the baffle porosity percentage increases for the cases having the fixed total effective opening area, or the total effective opening area increases for the cases with the same baffle porosity percentage. The initial buoyancy of the mixed layer is dependent on the penetrative entrainment flow rate from the dense layer to the mixed layer and the emptying time for the dense layer. As the total effective opening area or the porosity percentage increases, experimental results show that the initial buoyancy of the mixed layer tends to increase, and the penetrative entrainment flow rate increases as well, but the emptying time for the dense layer decreases. (C) 2015 Elsevier Ltd. All rights reserved.",86
"Background: Track and field is one of the most popular high school sports among boys and girls, but epidemiological research on the sport and its individual events has been limited. Purpose: To describe injury rates and patterns in boys' and girls' high school track and field. Study Design: Descriptive epidemiology study. Methods: A retrospective epidemiological analysis of injury and exposure data from a longitudinal national high school sports injury surveillance system was conducted. Results: From 2008-2009 through 2013-2014, 2485 track and field injuries occurred during 2,962,308 athlete exposures (0.84 injuries per 1000 athlete exposures). Injury rates were higher in competition versus practice for both sexes. Girls had higher injury rates than boys overall (rate ratio, 1.37; 95% CI, 1.27-1.48) and in practice (rate ratio, 1.60; 95% CI, 1.46-1.76), but competition injury rates did not differ. Overuse/chronic injuries accounted for 27.5% and 36.2% of boys' and girls' track and field injuries, respectively. The majority of injuries were to the lower extremity. Sprints, distance running, and jumps accounted for over 65% of all track injuries. Boys sustained a greater proportion of injuries in relay events (injury proportion ratio, 2.02; 95% CI, 1.69-2.36) but fewer in hurdle events (injury proportion ratio, 0.51; 95% CI, 0.23-0.78). Conclusion: Injury rates varied by event, sex, and competition versus practice exposure. To increase effectiveness, targeted strategies for injury prevention should be driven by an understanding of such differences. Because many track and field injuries are overuse/chronic across sexes and for both competitions and practices, coaches and athletic trainers should be adept at recognizing early injury symptoms, intervene to treat minor injuries in order to prevent severe injuries, and ensure the prompt diagnosis and management of all injuries.",27
"This paper investigates feasibility of developing a predictive rating method to optimize line rating of underground transmission lines based on weather forecast information. Transmission lines, overhead or underground, are essential and indispensable parts of the electric grid which basically transfer energy from the production point to where it is needed. Line rating defined as line's maximum capacity to transfer electric current and power safely and reliably under certain constraints and criteria. To ensure safe operation, rating has been classically calculated according to the worst case scenario, where conductor's temperature rise would remain within specified limit under most unfavorable conditions. Obviously, such an approach leads to very conservative results, leaving line mostly underutilized throughout its life span. In order to optimize line utilization, ambient adjusted rating and more recently dynamic line rating methods are developed. For instance, in dynamic line rating, real-time data are used to determine instantaneous line rating. We have investigated necessity and possibility of developing a predictive model for underground transmission lines by employing weather forecast information, which would enable line operators or owners to anticipate optimized line ampacity and maximum rating over the next few days. The proposed basic model builds upon the already developed and well-documented analogy between thermal and electrical circuits, yet incorporates a time varying source to account for constantly changing ambient temperature. Deterministic weather forecast information can be collected from Environment Canada.",45
"In architectural project review, the perception of the near surrounding ground is important for the evaluation of the virtual environment (VE). This near surrounding ground is missing when using wall screens. To address this problem we suggest increasing the Vertical Field of View (VFoV). One solution is the use of the rendering approach such as non-planar projection. However, simply increasing the FoV of the rendering leads to much distortion in the VE which is not suitable for architectural project review. We propose a new hybrid projection combining a perspective projection in the center of the screen and a cylindrical-like projection on the top and bottom boarders. By this, we increase VFoV without incurring large deformations to preserve the perception of distances and to allow seeing the surrounding ground. We also report the results of an experiment we conducted to evaluate distance perception with our projection.",79
"Cerebral cavernous malformation (CCM) is one of the most common types of vascular malformations of the central nervous system, affecting nearly one in 200 people. CCM lesions are characterized by grossly dilated vascular channels lined by a single layer of endothelium. Genetic linkage analyses have mapped three CCM loci to CCM1. CCM2 and CCM3. All three causative genes have now been identified allowing new insights into CCM pathophysiology. We focused on the CCM2 protein that might take place in blood vessel formation; we report here the expression patterns of CCM2 in prenatal development and adult human neocortex by means of immunohistochemistry and Western blot analysis. CCM2 was obviously detected in vascular endothelium and neuroglial precursor cells during development and also observed in arterial endothelium, neurons, some of the glial cells in adult neocortex. The expression patterns suggest that it could be one of the arterial markers whether this is a cause or a consequence of an altered vascular identity. CCM2 might play a role during vasculogenesis and angiogenesis during human brain development. Furthermore, with this study, CCM2 have been described for the first time in developing human neocortex. (C) 2011 ISDN. Published by Elsevier Ltd. All rights reserved.",75
"In this article, we revisit the problem of supporting two-dimensional range successor queries. We present a data structure with O (n lglg n) words of space and O(lglgn) query time. This improves the work of Nekrich and Navarro (2012) by a factor of lg lgn in query time, or a factor of lg(is an element of) in space cost, where E is an arbitrary positive constant. Our data structure matches the state of the art for two-dimensional range emptiness queries and achieves the optimal query time. This structure has fruitful applications in computational geometry and text indexing. (C) 2015 Elsevier B.V. All rights reserved.",41
"The discharge of iodine-containing wastewater into environment will lead to the water pollution due to the toxicity and radioactivity of iodine and iodine isotopes. A versatile adsorbent which can effectively adsorb the iodine is in high demanded for this issue. In this work, the hierarchically porous bismuth oxide/layered double hydroxide (Bi2O3/LDHs) composites were prepared based on biological template techniques, and the as-prepared composites show enhanced iodine adsorption capacity compared with LDHs fibers. The Mg Al LDHs fibers with hierarchical architectures are synthesized by directly growth of nanoscaled LDHs platelets on Al2O3 fiber surfaces. The Bi2O3/LDHs composites with sponge-like structures are prepared by desorption of Bi2O3 on the surfaces of LDHs fibers. The iodine adsorption behavior on Bi2O3/LDHs composites was examined in sodium iodine aqueous solutions. The appropriate iodine adsorption was obtained at a neutral pH with maximum adsorption capacity of 101.9 mg/g. The Langmuir model successfully describes the iodine adsorption isotherms, while the pseudo-second-order kinetic model is better at describing the iodine adsorption kinetics onto the Bi2O3/LDHs composites. Since the Bi2O3/LDHs composites show near complete removal of iodine ions, the as-prepared Bi2O3/LDHs composites are expected to have practical applications as iodine adsorbent in wastewater treatment. (C) 2017 Elsevier Ltd. All rights reserved.",96
"Based on Fredrickson's Broaden-and-Build Theory of Positive Emotion, we explored the role of school affect (i.e., positive affect in school and negative affect in school) in connecting gratitude, prosocial behavior, and school satisfaction among a sample of 324 (176 males) elementary school students in grades 4 to 6 by using structural equation modeling. The participants completed a packet of questionnaires, including the Gratitude Questionnaire (GQ-6), the Elementary School Students' Subjective Well-Being in School Scale (ESSSWBSS), and the Primary School Upper Grade Students' Prosocial Behaviors Questionnaire (PSUGSPBQ). The results showed that elementary school students' (1) positive affect in school and negative affect in school significantly related to school satisfaction; (2) prosocial behavior fully mediated the relation between gratitude and school satisfaction; (3) gratitude related to school satisfaction indirectly through positive affect in school and negative affect in school. As hypothesized, the effect was stronger for positive affect in school. Limitations and practical applications of the study were discussed.",65
"Previous research has demonstrated that athletes displaying dominant nonverbal behavior (NVB) are perceived to possess more favorable performance characteristics and are expected to perform better than athletes showing submissive NVB. In the present study we used point light videos of a baseball pitcher displaying dominant, submissive, and neutral NVBs to show that this effect is mainly driven by the submissive condition. No difference between the neutral and the dominant condition was evident, suggesting that it is more important to avoid displaying submissive NVB instead of showing dominant NVB as neutral NVB already seems to lead to the impression that the athlete can handle the situation. The results show that NVBs expressing dominance and submissiveness are important early cues that affect the impression formation process in sport and the expectancy of success of the athlete observing this NVB. In addition, the results indicate, that further information about the ability level of the athlete might diminish this effect. Performance consequences of the effect of NVB are discussed.",63
"Human pharmaceuticals are commonly detected in the environment. Concern over these compounds in the environment center around the potential for pharmaceuticals to interfere with the endocrine system of aquatic organisms. The main focus of endocrine disruption research has centered on how estrogenic and androgenic compounds interact with-the endocrine system to elicit reproductive effects. Other classes of compounds, such as progestins, have been overlooked. Recently, studies have investigated the potential for synthetic progestins to impair reproduction and growth in aquatic organisms. The present study utilizes the OECD 210 Early-life Stage (ELS) study to investigate the impacts levonorgestrel (LNG), a synthetic progestin, on fathead minnow (FHM) survival and growth. After 28 days post-hatch, survival of larval FHM was impacted at 462 ng/L, while growth was significantly reduced at 86.9 ng/L. Further analysis was conducted by measuring specific endocrine related mRNA transcript profiles in FHM larvae following the 28 day ELS exposure to LNG. Transcripts of 3 beta-HSD, 20 beta-HSD, CYP17, AR, ER alpha, and FSH were significantly down-regulated following 28 d exposure to 16.3 ng/L LNG, while exposure to 86.9 ng/L significantly down-regulated 3 beta-HSD, 20 beta-HSD, CYP19A, and FSH. At 2392 ng/L of LNG, a significant down-regulation occurred with CYP19A and ER beta transcripts, while mPR alpha and mPR beta profiles were significantly induced. No significant changes occurred in 11 beta-HSD, CYP11A, StAR, LH beta, and VTG mRNA expression following LNG exposure. An ex vivo steroidogenesis assay was conducted with sexually mature female FHM following a 7 day exposure 100 ng/L LNG with significant reductions observed in pregnenolone, 17 alpha,20 beta-dihydroxy-4-pregnen-3-one (17,20-DHP), testosterone, and 11-ketotestosterone. Together these data suggest LNG can negatively impact FHM larval survival and growth, with significant alterations in endocrine related responses. (C) 2014 Elsevier B.V. All rights reserved.",124
"Background: A debate concerns whether eating disorders are increasing in prevalence. The role of socio-economic status (SES) for adolescent eating disorders (ED) is another matter of debate.Aims: To ascertain whether self-reported eating disorders or their symptoms have increased in prevalence in adolescent population from the early 2000s to early 2010s.Methods: A person-identifiable classroom survey, Adolescent Mental Health Cohort study, was carried out among the 9th graders in comprehensive schools in Tampere, Finland, during academic year 2002-2003, and replicated among then 9th graders during academic years 2012-2013. Eating disorders were elicited with questionnaires tailored according to DSM-IV criteria for anorexia nervosa and bulimia nervosa.Results: No changes were observed between 2002-2003 and 2012-2013 in the prevalence of anorexia and bulimia, most of the symptoms of anorexia and bulimia, or the proportion of adolescents having received treatment due to eating disorders among the girls or the boys. Eating disorders, treatment contacts due to eating disorders, and eating disorder symptoms were not systematically associated with either low or high parental socio-economic status.Conclusion: Based on this dataset, eating disorders are not increasing in the adolescent population. Adolescent eating disorders are not associated with socio-economic status of their family.",67
"This paper presents an ultra-low-power low-voltage Class-AB Fully Differential Operational Amplifier designed in 45-nm CMOS technology. The proposed circuit uses transistors operating in sub-threshold region for low-power and low-voltage operation. The proposed Op Amp offers an open-loop gain of 74.6 dB, 1 MHz unity gain frequency, 50-degrees Phase Margin, and 91.55 dB common-mode rejection ratio for 10 pF loads with a power consumption of 0.39 mu W at a +/-0.4 V supply. Simulation results illustrate a Slew Rate of 0.013 V/us and a rail-to-rail output swing, demonstrating its correct functionality.",60
"Borderline personality disorder is a complex disease model as it encompasses a diversity of pathological personality traits and psychopathological symptoms. It is not surprising, therefore, that it is often manifested by personality disorders across all three clusters and accompanied by other mental (Axis I) disorders. This melange makes both psychological treatment and pharmacotherapy especially challenging, and this paper describes the case of a particularly complex case of a 33-year-old Romanian patient, who has a history of severe deprivation in childhood, mood and substance use disorder in association with borderline pathology. In the course of treatment from many sources and interventions, it has become clear that dependence is a key component of the pathology and has been rewarded with a degree of success in management. Copyright (c) 2016 John Wiley & Sons, Ltd.",70
"In double-lined tunnels, geotextiles are installed between shotcrete and concrete linings to drain ground water that is in the circumferential boundary of the tunnels. During the concrete lining placement, the geotextile often experiences pressures from young concrete on the curved and rough shotcrete surfaces. The pressures are transferred through a waterproof membrane, and act in the normal direction to the curved shotcrete face. The geotextile flow behavior under these conditions cannot be represented by standard geotextile permeability tests. Instead, it requires specially designed performance tests that consider field conditions. A new device to evaluate the permeability of the geotextile in pressurized curved flow channels is proposed; it adopts a flexible loading system and a curved and rough model plate. Testing of geotextiles used for tunnel drainage systems, using the proposed arrangement, shows that the effects of the tortuousity of the flow in pressurized channels affects significantly the geotextile permeability.",93
"Aims: We examined interaction of sex steroid hormones and obesity with regard to insulin resistance (IR) and type 2 diabetes (T2D) by using nationally representative data from the US. Methods: Data of 1461 men aged >= 20 years who participated in the Third National Health and Nutrition Examination Survey were analyzed. Multiplicative interaction was calculated by cross-product interaction terms in multivariable logistic regression models. Additive interaction was assessed by the relative excess risk due to interaction (RERI). Results: After adjusting for demographic and lifestyle covariates, the odds of IR were greatest among obese men with low free testosterone and high androstanediol glucuronide. Multiplicative interactions for total testosterone, free testosterone, and free estradiol index (FEI) were statistically significant with central obesity but not with overweight and obesity regarding to T2D (P < 0.05). Significant additive interactions with obesity or central obesity were detected for total testosterone (RERI = 2.75, 95% CI = 0.92,4.59), SHBG (RERI = 5.71, 95% CI = 0.77,10.64), and FEI (RERI = -9.96, 95% CI = -19.18,-0.74) with regard to IR, beta-cell dysfunction, and T2D. Conclusions: Our findings add to the evidence suggesting that low testosterone and high estradiol may be associated greater risks of IR and 120 by interacting with overall and central obesity in adult men. (C) 2017 Published by Elsevier Inc.",6
"Background: Chronic otitis media (COM) is one of the most common childhood diseases. Its pathophysiology is complex and multifactorial. The role of specific mucin glycoprotein subtypes in OM is only recently being elucidated. Objective: To determine the relationship between middle ear fluid mucins and clinical variables of patients needing tympanostomy tubes (TT). Methods: Middle ear effusions (MEE) from children receiving TT were collected over a 2-year period. Western blot characterization of mucins MUC5B and MUC5AC along with chart review of age, gender, effusion viscosity, hearing loss >30 dB, history of allergies, and/or respiratory disease were performed. Results: MEE samples from 58 patients were available for analysis. Overall, MUC5B was significantly more often detected in middle ear fluid relative to MUC5AC (90% vs. 51%, p = 0.005). MUC5B presence was statistically associated with mucoid effusions relative to serous effusions (100% vs. 57%, p = 0.0064), MUC5AC presence was not significantly different in mucoid and serous fluid (55.1% vs. 37.5%, p = 0.447). Patients younger than 48 months were more likely to present with mucoid effusion, compared to those older than 48 months of age (p = 0.038). Finally, patients with effusions positive for MUC5B were younger than those with effusions negative for MUC5B (35.1 vs. 76 months, p = 0.045). No other variables correlated to either effusion viscosity or specific mucin content. Conclusion: Patients younger in age needing TT placement are more likely to present with mucoid effusions, predominantly containing MUC5B mucin. As such, we postulate a distinct pathophysiology for mucoid and serous effusions across ages in children with COM. (C) 2016 Elsevier Ireland Ltd. All rights reserved.",105
"This paper presents a method for solving tower deformation and girder deflection in multi-tower suspension bridges. An equivalent model is proposed to simulate a multi-tower suspension bridge in which the towers and main cables are treated as a series of springs. This model can be used for cases of live load acting on one or more spans, and the simple explicit formulas can be used to resolve deformation of the towers and girders as well as for the increment of horizontal cable force in the loaded span. The superposition principle can be used for live loads acting on more than one main span. This paper also presents a finite element model (FEM) of a multi-span suspension bridge with five towers and six spans to verify the analytical formula. Results calculated with the FEM show good agreement with those of the proposed method. This indicates that the proposed method is effective for the preliminary analysis and design of multi-tower suspension bridges.",97
"Although patients may raise new concerns during any time of the medical visit, the closing phase of the consultation is a critical locus for the negotiation of the topicalization of additional concerns. Using conversation analysis as the primary method of analysis, this study provides an analysis of the structure of consultation ""closings"" in Korean primary-care encounters and the way in which the organization of closings in this context discourages patients' presentation of additional concerns. Data are drawn from 60 videotaped primary-care encounters collected from Korea, between 2007 and 2008. The rare occasions in which last-minute concerns are raised are closely analyzed to reveal that the organization of gaze and body orientation play an important role in foreclosing the presentation of additional concerns. The results contribute to our understanding of closings in the primary-care interview by investigating a non-western setting that includes an investigation of an understudied subject - that of embodied resources - and shows how these closings serve the doctor's purpose of bringing closure in the face of last-minute concerns broached by the patient. The cultural meaning of gaze in the Korean medical care context is also discussed. The findings have implications for research on nonverbal communication, cultural differences, and interactions in medical care. (C) 2013 Elsevier Ltd. All rights reserved.",64
"Mosquito flight activity has been studied using a variety of different methodologies, and largely concentrates on female mosquito activity as vectors of disease. Video recording using standard commercially available hardware has limited accuracy for the measurement of flight activity due to the lack of depth-perception in two-dimensional images, but multi-camera observation for three dimensional trajectory reconstructions remain challenging and inaccessible to the majority of researchers. Here, in silica simulations were used to quantify the limitations of two-dimensional flight observation. We observed that, under the simulated conditions, two dimensional observation of flight was more than 90% accurate for the determination of population flight speeds and thus that two dimensional imaging can be used to provide accurate estimates of mosquito population flight speeds, and to measure flight activity over long periods of time. We optimized single camera video imaging to study male Aedes albopictus mosquitoes over a 30 h time period, and tested two different multi-object tracking algorithms for their efficiency in flight tracking. A. Albopictus males were observed to be most active at the start of the day period (06h00-08h00) with the longest period of activity in the evening (15h00-18h00) and that a single mosquito will fly more than 600 m over the course of 24 h. No activity was observed during the night period (18h00-06h00). Simplistic tracking methodologies, executable on standard computational hardware, are sufficient to produce reliable data when video imaging is optimized under laboratory conditions. As this methodology does not require overly-expensive equipment, complex calibration of equipment or extensive knowledge of computer programming, the technology should be accessible to the majority of computer-literate researchers. (C) 2014 Elsevier Ltd. All rights reserved.",40
